Reviews,Rating
selam canlar oncelikle ben bir alirken once cok satilanlara gore siraliyorum urunun ozelliginden cok yorumlara puan ortalamasina dikkat ediyorum urununde yorumlarini epey okudum ilk kablosuz kulaklik aldim kasimda siparis vermistim bugun aralik elime ulasti saniyorum efsana cuma muhabbeti nedeniyle gecikmeler oldu urune gelirsem gelir gelmez tek kulaklik denedim muzik kalitesi gercekten muazzam hatta dalginlikla son s actim kulagim patlayacak sandim aniden cikardim disariya dahi cok s veriyor orta derece sesle yaklasik saat muzik dinledim telefonun sarji fazla gitmedi cok begendi hatta bir arkadasim bugun kendine siparis verdi bunca zaman bosuna kablolu kulaklik kullanmisim bunu anladim hareket durumum rahatladi kulaga guzel oturuyor muzik kalitesi super gelelim konusmaya aksam is cikisi kalabalik sayilabilecek bir kafeye gittim deneme icin annemi aradim sesimi iyi alabildigini soyledi etraf kalabalik geliyor dedi dakika kadar konustuk sikinti anlasilamama olmadi kalabalik bir ortamda konusulabiliyor anlasiliyor ev ortaminda keyif halinde konusmalar yapilabilir ozetle iyiki almisim diyorum alacaklara tavsiye ediyorum umarim yorumum faydali olur birileri benim yorumlara guvenerek alip iyi almisim der saygilar arkadaslar,1
aydir kullaniyorum basarili cihaz odaklanmam gereken bir isim var s kalitesi guzel kullanisli sik kulagimda unutacak kadar rahat icinden boy boy genis dar kulaklik ucu cikiyor adet kendime adet kardesime adet kiz arkadasima adet zor zamanimda yanimda olan bir arkadasima aldim su ana kadar memnunuz toplu tasima kullanirken ideal soyle ortam sesinden etkilenmiyorum muzik keyfi olarak gayet basarili telefon gorusmesinde dis s yuksek kalabalik ornegin canli muzik olan bi mekanda konusurken karsi tarafa cok s gidebiliyor biraz sesinizi yukseltirseniz karsi taraf rahat duyuyor bunun denemesini yaptik spor yaparken ben bootcamp yapiyorum bol atraksiyonlu kulagimdan hic dusmedi masallah sarji kadar sure gidiyor bakmadim ancak beni uzmedi micro usbklasik samsung kutusunda sarj oluyorlar kutuya koyup kapagini kapatinca baglantisi kesiliyor sarj oluyor kutunun sarji bittiginde kapanmiyorlar bilginize kutusu miknatisli kulakliklari icine koyarken tak oturuyor memnunum fiyat su an cok iyi ben tl uzerinde iken adet almistim pisman degilim kulaklik eslestirmede internetten buldugum yontemi izledim basarili oldu httpsforummiuiturkiyenetkonuxiaomiairdotsbaglanti iki airdroplarinizi kutudan cikarin telefon baglantiyi kesin dugmesini saniye boyunca basili tutarak iki airdotsu kapatin kirmizi isik gorene kadar sonrasinda iki kulakligida ayni anda saniye boyunca basiyorsunuz ilk saniyede isiklar yanacaktir birakmayin ikinci saniye dolduktan sonra ikisin isiklarida yanip sonecek sonrasinda sol kulaklik isigi sonecek sadece sag kulakligin isigi yanacak sol kulaklik sagdaki eslesmis oluyor sonrasinda telefondan artik sadece sag kulakligi goreceksin sag kulakliga baglandiktan sonra ikisinden s gelmeye baslayacaktir iyi dinlemeler,1
arkadaslar orijinalmi bilemedim bana orijinal geldi internette izledigim videolara gore orijinal oldugunu gosteren kanitlar var eksik olan parcalari farkli olan yazilari s kalitesi tatmin etti birde pil omrune bakacagim artik ufak tefek suphelerim olsa bana kaliteli geldi tl vererek hepsiburada nin saticisindan almayi tercih ettim birde sagolsunlar orijinalligini gosteren bir not normalde icinden cikmayan bir sarj kablosu hediye olarak gondermisler adima yorum olarak donerseniz sevinirim simdiden tesekkurler iyi alisverisler,1
sapina kadar orjinal olduguna dair butun kanitlar ortada supheli almistim aldigima degdi butun testleri basari gecti s kalitesi mukemmel henuz deneme sansim oldu telefon gorusmesi yapmadim oyun oynamadim gecikme varmi yokmu bilmiyorum bikac muzik acip orjinalligini test ettim onemli olan replika olmamasiydi benim icin tek olumsuz tarafi son s actiginizda disariya s veriyor s seviyesinde kullanmiyacagim icin ben gormezden geldim hepsiburadaya tesekkurler gece siparis verdim sabah yola cikti kulaklik kutusu biraz deforme olmus ancak bantlari uzerindeydi icini actigimda butun jelatinler olmasi gerektigi duzgunlukteydikulakliklarin seri numaralari mevcut orjinalde oldugu grimsi bildirim isigi net beyaz kitapcigi kalin kutu altindaki yazilar hafif silik sertifikali fotograflari asagi birakiyorum incelemek isteyen bakabilir,1
valla butun videolara baktim orjinal gorunuyor gercekten kullanisli faydali bi alet kulakta oldugu gercekten unutuluyor dokunmatik yerine saglikli bir secim bence kulaktan dusurmek zor s doyurucu eger dogan sahin araba sehri rahatsiz etmek psikolojik bir sorununuz yoksa s cok yeterli gorusme sorunsuz gayet iyi s iyi gidiyor karsiya,1
dinleme konusunda iyi ben telefonla konusmaktan cok dinleme amaciyla satin aldigim icin benim isimi goruyor konusa konusunda sinifta kalir karsi taraf sizi cok iyi anlayamiyor ben arac kullanirken deneyimledim bilgisayardan usb kablosuyla sarj ediniz aksi takdirde bozulabilir kutu icerisinden usb kablosu cikmiyor bunu zaten bilerek almistim size tavsiyem ben sonradan fark ettim kulakligin bir ust modelini almaniz cunku tere suya dayanikli hemen hemen ayni fiyat bir hepsiburadadan almanizi tavsiye ederim diger saticilardan sahte cikma olasiligi olabilir satici yorumlarina bakabilirsiniz gule gule kullanalim benim isimi goruyor simdilik,1
guzel paketlenmis sekilde geldi tamamen orjinal kalin kitapcik yedek plastiklerin ustunde yaziyor yazinca replika oluyor kulakliktaki plastigi cikardikca seri numarasi var orjinal gonul rahatliyla alabilirsiniz,1
cihaz oncelikle fiyatina gore diger arkadaslarin soyledigi uzere oldukca kaliteli demek degil airpods bin lira aradaki fark zaman coktur kalitesizdir kesinlikle s konusunda cok basarili ben buradaki yorumlari okusaydim sadece riske girmezdim ancak bir arkadasim almisti onda test etme sansim oldugundan gozum kapali aldim cihazin telefon gorusmesi performansi iyi kotu ben dolmusta giderken test ettim karsi tarafin sesi guzel geliyor benim sesim karsiya sorunsuz gidiyor gurultulu bir ortamda sanirim biraz zorlasir tabi bir airpods degil muzik dinlemek icin gozunuz kapali alabilirsiniz benim puan kirdigim nokta sarj saat gidiyor biraz iyi olabilirdi bir kulakliga tek tik sarkiyi durdururken cift bir sonraki sarki degil siri yi aciyor,1
gunu saat civarinda siparis verdim istanbul ici ertesi gun elime ulasti cok hizli kargo bravo ayrica piyasada replika urunlerin kiyaslamasini izlemissinizdir kesinlikle orjinal bandrol yazi karakterleri kitapcigi etiketi garanti belgesi v,1
satici olarak hepsiburadayi tercih ettim orijinal geldi bunu belirtiyorum cunku su siralar urunun piyasada cok fazla replikasi dolasiyormus dikkat edin s kalitesine gelince anlamaniz icin soyle aciklayabilirim once samsung iphoneun telefon kutusundan cikan kulakliklarini kullandim ben urunun s kalitesini ikisinden basarili buldum bass olarak iphone kulakligindan bir tik geldi ancak ekolayzer ayarlariyla oynayarak tam olarak istedigim sesi elde ettim eger fiyat bandinda ciddi bir s kalitesi istiyorsaniz gercekten takintiniz varsa xiaominin hybrit pro modellerine bakmanizi oneririm oteyandan guzel berrak keyifli bir s ayrica kablosuz rahatligini yasamak istiyorsaniz urunu alin arkaniza bakmayin,1
oncelikle asuri hizli geldigini soyleyebilirim sbt siparis verdim sbt te bana ulasti ayrica piyasada bulunan tonlarca sahte urunun aksine orjinal s performansi mukemmel dolby ekolyzer acik yuksek bluetooth sorunsuz telefonum bir odada ben diger odada muzigi dinleyebiliyorum soyle bir eksisi var arada sirada cok nadiren snlik kesintiler olabiliyor bazen pil omru mukemmel gun toplam saat kullandim sarji hâla ti video izlemeyi deneyimleyemedim bazi kullanicilar ufak s kaymalari oldugunu soyluyor buna gore degerlendirirsiniz,1
siparisimden saat sonra elime ulasti super hizli teslimat satici firmaya jete cok tesekkurler sizden hizlisi yok urunu anlatmama gerek yokalicisi zaten bilir firmanin gonderdigi urunu merak edenler acisindan gorseller asagida soru isaretleri olmayan orjinal tavsiye ederim,1
siparis ederken orjinalliginden suphelerim vardiancak aldigimda yotubeden izledigim testleri yaptim orjinalses kalitesi cok cok iyibukadar iyi beklemiyordumtizleri cok guzel basslarida benim icin yeterlibazilsri yazmis dakika bir baglanti kopuyor falan diyeoyle borsey yokses kaymasida yasamadimgayet guzel,1
kutunun icinde herhangi bir sarj kablosu cikmadi kutuda kablo icin ayrilan bir yer vardi bostu kuzenim aldiginda kablo cikmisti bunda cikmadi benim icin buyuk bir sorun degil arkasinda olan xiaomi bir markanin boyle bir sorunu olmasi ho degil urune gelirsek kulakliklar kulakda kendini cok belli etmiyor ho bir gurunumg var kutusu oda kucuk zarif bir kutu gayet guzeldi kargo hepsiburadanin kargosu geldi tahmin edilen gun cumartesi idi yetismedi araya pazar girdi sali sabahi elime ulasti mgsteri hizmetlerini aradim cunku kargo tahmini teslimat hatali gosteriyordu basta dediklerinde baska bir sehre gitti dediler kargo bandindan ariyacaklarini soylediler kimse aramadi beni sonraki gun kargocu aradi getirdi,1
urunu haftadir elime ulastigindan beri kullaniyorum sajini full doldurduktan sonra yaklasik saat kadar gidiyor hafifergonomik kaliteli kullananlarin cogunu tatmin ettigini dusunuyorum sesi basi muzigi hissediyorsunuz kulaklara tam sekilde oturuyor egzersiz sirasinda ani sert hareketler yapmama ragmen dusmedi kutu icerisinde kulak deliklerine uygun silikonlari mevcut cekim kalitesi gayet guzel bagladiginiz akilli telefon bilgisayarin oda otesinden dahi kalitesini devam ettirmektedir aramalarinizda karsi tarafa net bir sekilde sesiniz ulasmaktadir beni cok tedirgin eden urunun imitasyon sahte olmasiydi piyasada cok fazla sahte imitasyon bulunmakta almadan once aldiktan sonra bircok arastirma yaptim elime gectiginde kiyasladim orjinal gonul rahatligiyla alabilirsiniz turkiye xiaomi icin sanal iletisimin distributorlugu mevcuttur urunde etiketleri mevcuttur benim suphesi olanlar arastirmalarini yapabilirler alan herkese hayirli olsun,1
hepsiburada tesekkurlerorijinal urunses kalitesi cok iyihizli kargo,1
kulaklik harika mukemmel s veriyor cok begendim kotu yorumlara kulak asmayin bence verdiginiz paraya degiyor guzel kargolanmis gelmesi uzun surdu olsun beklememe deydi sadece kulakligi telefona baglamam sorun yaratti nasil baglicami bilmedimden biraz ugrastirdi,1
ben cok begendimkullanisli kaliteli bir kargom gunde geldi ptt kargo muzik dinlerken oldukca zevkli kaliteli mikrofonunu denemedim paketlemede herhangi bir kotu goruntu urunde hasar yoktu sarj olmus halde geldi sarj etmek icin paket icinden herhangi bir kablo adaptor cikmiyor sarj ucu cogunlukla herkesin evinde olan samsung sarj aleti sarj oluyor s ayarlarini kendinize gore yapabilirsiniz ben herhangi bir degisiklik yapmadim benim icin su an ayari gayet iyi almanizi tavsiye ederim ben begendim ayrica orjinal,1
cok guzel s veriyor baslarida guzel veriyo parasinin hakkini veriyor,1
uyum s siddeti gayet iyi rahatsiz etmiyor disariya s gurultu vermiyor sadece sarj kutusu calismiyor onuda artik gondericiyle iletisime gecip cozmeye calisacagiz sonuc olarak fiyat performans harika,1
s kalitesi mukemmel telefon konusmalari acik alanda biraz hisirtili kapali alanda cok iyi,1
arada sol kulakligin sesi kesiliyor cok sik degil genel anlamda cok basarili sarji gayet iyi gidiyor s kalitesi liralik kablolu kulakliklar hatta iyi diyebilirim kulaga oturmasi mukemmel tusu biraz hassas alisiyorsunuz tek kotu aramalarda sesi iyi alip gonderemiyor sadece muzik film v icin yapilmis kulaklik haftadir kullaniyorum cok memnunum zaten cift almistim parasinin karsiligini fazlasiyla veriyor,1
hepsiburada saticili aldim orijinal global surum degil cin versiyonu kapali kutu kutu icerigi eksiksiz geldi tesekkurler hepsiburada,1
bekledigimden erken geldi muhtesem cumadan dolayi gec gelir tahmin ederken hafta icinde geldi hissiyati cok guzel bir s kalitesi olsun sarji kablosuz baglantisi sikintisiz calisiyor ancak kulaklikta hafif bir cizirdama var cok rahatsiz etmiyor tavsiye ederim,1
fiyata kadar performans beklemiyordum elim tl degerin studyo kulakligim var performans acisindan neredeyse bir tik ustune bile cikabiliyor diyebilirim kesinlikle butce arasin bir bluetooth kulaklik dusunuyorsaniz xiaomi red mi airdots alin kargo hepsijet hizli zamanin gonderim sagladi ayrica tesekkur ediyorum,1
arkadaslar tavsiye ederim gunde geldi s seviyesi sevdigim yeterimce yuksek bass konusunda cok basarili deil kadar kucuk bir aletten bass istemek aptallik olur parasinin hakkini veriyor konusma olarak evde sikinti cikmadi disarda denemedim olursa olsun harika bir kulaklik,1
s kalitesi acisindan ortalama fiyatina gore sesi kulakliktan ayarlayamiyorsunuz gurultu engelleme cok kotu arkada orta seviyede muzik calsa karsi tarafa giden sizin sesinizi geciyor,1
bekledigim hizli sorunsuz olarak geldi tek yakistiramadigim sey urunun icinden sarj kablosu alinmis eger urunu alicak olarak arkadaslar yorumumu dikkate alsinlar,1
muzik dinlemek icin kisa sureli spor yapmak icin tasinma kolayligi icin sarj suresi icin bire bir negatif ozellik muzik atlayamiyorsunuz telefon konusmalari icin uygun degil uzun sureli sporlarda sikinti yaratabiliyor kargolama teslimat super tavsiye ederim s kalitesi iyi,1
gayet guzel kaliteli s performansina kalitesine hayran kaldim yuzlerce lira verip almaya gerek yok bilindik saticilardan almakta fayda var birebir benzeyen cakmasini yollayabiliyorlar ptt kargo cok kotuydu gun boyunca kargomu getirmedi gidip kendim almak zorunda kaldim,1
tam bir fiyat performans urunu urunu almak istiyorsaniz onceliginiz konusmak degil muzik dinlemek olmali konusmak icin iyi alternatifler var muzik kalitesi fiyatina gore gayet tatmin edici konusma sesin net geldigini ancak arkadan gurultu geldigi soyleniyor cok kaliteli olmasa konusma yapabilirsiniz muzik dinlemek icin uygun butceli bir kulaklik ariyorsaniz iyi tercih olacaktir konusma onceligi icin aliyorsaniz tavsiye etmem kargo gayet hizliydi cuma siparis verdim pzt elime ulasti,1
urunu hepsiburada saticisindan aldim fiyat araliginda alinabilecek iyi kablosuz kulaklik budur bluetooth olmasi sayesinde video izlerken gecikme sorunlar yasamiyorsunuz akg kablolu kulakligimla kiyaslayacak olursam basslari tok hissettigimi soyleyebilirim s kalitesi bekledigimin uzerinde alacaklar tavsiye ediyorum,1
bedelli yapmadan once siparis verdim urunden once eve geldim gun once siparis vermistim,1
fiyat performasin ustunde bir kaliteye sahip fiyata hic beklenmedik bir s kalitesi baglanti kalitesi var,1
kargo biraz gec geldi sadece harici kulaklik gayet iyi fiyatina gore,1
kulakligi gundur kullaniyorum sesi gayet iyi yuksek cikiyor bass yok diyenler icin umduklarini anlamis degilim basi gayet iyi xiaominin kablolu kulakligi ayda bir bozuluyor bakalim kulakligin omru kadar olucak turkiyeden alabileceginiz fiyat urunu olarak rakipsiz bence ihtiyaciniz varsa alin,1
airpods alip hava aticaginiza bunu alin paraniz cebinizde kalsin airpods kadar iyi,1
muzik dinlemek icin birebir s kalitesi sarj suresi cok basarili sesli ortamlarda konusma sikinti olabiliyor buna ragmen cok guzel,1
kullanim suresi s kalitesi cok iyi ancak mikrofonu berbat asla konusma yapilmiyor,1
cok iyialdigim icin memnunumsatici firma harika urunu almak isteyenlere firmayi urunu tavsiye ederim,1
s kalitesi mukemmel ikisini ayni anda diger bi cihaza baglanabiliyor dusunmeden alinacak bi memnun kalirsiniz,1
dunya para verip pahali almaya gerek yok s kalitesi cok iyi,1
gayet guzel kullanisli orjinal videolardan yaptigim incelemelerle orjinal oldugunu duusndugum azindan bir urunben hepsiburadadan aldim satici olaraktek sey garanti belgesi kutu uzerinde bandrol yoktu,1
hersey guzelde kargi haric adam evime getirmedi beni telefonla aradi gel al dedi,1
s kalitesi kullanimi cok guzel tereddut etmeden alabilirsiniz,1
fiyat performans urunu diyebilirim ancak video bir tik gecikme soz konusu oyunlarda sn yakin gecikme oyunda oynarim diyenler icin uzak durulmasi gereken kulaklik oldugunu gosteriyor,1
ben cok tedirgindim yorumlara guvenip aldim gayet memnun kaldim gercekten fiyati icin cok iyi bir kulaklik s guzel net cikiyor begendim hizli kargo icinde tesekkurler hepsiburada,1
telefonumda xiaomi oldugu icin bluetoothu acar acmaz baglandi orjinal bir cok begendim,1
oldukca islevsel kullanisli bir uzun zaman oldu kullanmaya baslayali herhangi bir sorunla kasilasmadim s kalitesi guzel,1
muzik dinlemek icin gayet ideal tam bir fiyat performans urunu telefon gorusmelerinde gurultulu bir ortamda iseniz sesiniz karsi tarafa ulasmasinda sikinti yaratiyor,1
uygun butceye birebir,1
fp urunu hakkini veriyor,1
tek kelimeyle muhtesem xiaomi farki ayrica buradaya tesekkurler hizli kargo icin,1
kulakta guzel duruyor kutu kulakligin kendisi cok sik s kalitesini begendim tek kotu sarj suresi cok hizli gidiyor sarji tabii kadar ufak bir seyde kucuk batarya olmasini anlayabiliyorum yine bir yildizi sarj suresinden kirdim,1
gayet iyi kaliteli cok uzun sure kullandiginiz isinma problemi var biraz benden kaynaklimi bilmiyorum kulakta durmasi biraz zorluyor,1
fiyatperformans olarak bakildiginda oldukca basarili bir diyebilirim tavsiye ederim,1
hizli kargo guvenli alisveris tesekkur ederim,1
tek kelimeyle harika gunde elime ulasti,1
